pool_address,pool_name,token0_address,token0_symbol,token0_decimals,token1_address,token1_symbol,token1_decimals,tvl_usd
0x6ae612f1092d85ab74bbea31e0bab28c5a0e73b4,renBTC-HBTC,0x4a88248baa5b39bb4a9caa697fb7f8ae0c3f0ddb,renBTC,8,0xd87fcb23da48d4d9b70c6f39b46debb5d993ad19,HBTC,18,0
0x6a33a1c783ddc183b236984af693eb1469510286,xDT-WXDAI,0x42ed4d26a0f3d1bcb88effc13a51ed0e9cbd4e45,xDT,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x69efd9be319571f16bf11a7ac98cf8f1b5263830,MOPPET-WXDAI,0x370648ead1d06ef2de1ed1e22374264eabe0b42d,MOPPET,11,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x633799f6d456acbb20734ecc185b2ee94995e456,TestWETH-DRGIV,0x736a98655049433f79dccf5e54b887e8890b63d1,TestWETH,18,0x7aade4907a8e2412beacbe42e51aaee5b6085f24,DRGIV,18,0
0x628d4a71f130dab336d6cd4c478f8ff9b1f86372,SLP-SLP,0x9cb7ec025e68ed42bb81d6d3174236ef27b7cdec,SLP,18,0xd19369149882428eedaffab4a33f313e62065bef,SLP,18,0
0x60dbd9ba983a5fd22125dfb20f641442a86a1f00,SBC-CWT,0x3b6a1b76d772a771bf3fce802bead6ff196b84d5,SBC,18,0x3cdaae51e74302d63095064c3ab354c64190e289,CWT,18,0
0x606def967cf9af61fe8569f2bed098a743196b7a,G$G-L$G,0xa34c5b56d440dee69ad8dc17ec655a1c27035c5e,G$G,18,0xe5e9abd4c65184bb1e2bbc595c7eb861b4bf9b43,L$G,18,0
0x5dc3d865bc2471174e0a2fa21212a396ece35996,JPYC-WCHI,0x417602f4fbdd471a431ae29fb5fe0a681964c11b,JPYC,18,0x7211ab649a4139561a152b787de52d257cbaaee9,WCHI,8,0
0x5cb65cf31142b1b9ff1f2f17a7f8266aa63b50e3,xMOON-AMIS,0x1e16aa4df73d29c029d94ceda3e3114ec191e25a,xMOON,18,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0
0x5c317259b325195fb7e10f5d6f0f1827c1cc3b18,PLA-SLP,0x32f13a6585d38e14d4f70c481e58a23767964a07,PLA,18,0xa2b44c33814ff1102f89f18e23c7775ed92454d3,SLP,18,0
0x59c6228195b9e368cd73cfd23320d74c3d180fa7,PTC-WXDAI,0xab3f79d783158d44137973da1b09f3bf41ce963e,PTC,18,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x59967d40bb4cc64b132dd0dc6812e6c8e1f23646,TITAN2-TitanDAI,0x94f34ccbc5ab2b0ce6b58ca70f2b42e8b6526573,TITAN2,9,0xfa40216df75a19d3e335c925b91b59577b37c63f,TitanDAI,18,0
0x58c6310e7e5cd56997bc734554bd1aac0ed0f347,WFC-WXDAI,0x9cd1b2e6dbcaa3786fb9767014851bf57db58526,WFC,5,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x57d9b1b2b508ae1f62ef09d5fa1599eb0f846b25,DAI-BAO,0x44fa8e6f47987339850636f88629646662444217,DAI,18,0x82dfe19164729949fd66da1a37bc70dd6c4746ce,BAO,18,0
0x56a63f41c20552c9ca6d4682ed485c9bd6842382,EZI-WXDAI,0x2303d41ee63ea4eef7f7a96a6d3e921f4f41f527,EZI,18,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x56001ea55c0293c4884b3d4c02bd6010d42054f7,DONUT-AMIS,0x524b969793a64a602342d89bc2789d43a016b13a,DONUT,18,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0
0x55f6cc3eb45e8f281f27b399360cef32776e81d2,SMOON-WXDAI,0x6942e717efbe6168ebc0e9e837b0da718dee6e63,SMOON,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
